,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,un_pmra,un_pmdec,zero_point,un_plx,gmm_prob
3834,1636148068921376768,Gaia DR3 2076286769719485440,2076286769719485440,1537912022,2016.0,295.19621316050905,0.009836414,39.88601058158221,0.010575787,0.966521908727481,0.012060805,78.446335,2.051791,-2.0373344244961475,0.013004076,-0.2431354067347152,0.012408767,-0.05775881,-0.0667962,-0.017948918,-0.030556029,0.26598158,-0.09100254,-0.17212357,-0.1945195,-0.11781481,-0.024183778,369,280,368,1,-2.1066997,573.43726,0.07002232,5.1359453,31,False,1.5938338,,,,,,,,42,27,0.018124761,45,16,0,0.021307081,9.246,0,0,0.92194706,,,,,,,,,False,372,129045.35343713248,24.647068,5235.7285,12.910511,40,74127.29845527171,42.14656,1758.7983,13.163597,39,78653.8648487885,37.760754,2082.9526,12.508595,1.1839339,0.0,0.0,0.0,0.0,0.0,0.65500164,0.2530861,0.40191555,-15.996551,3.2036903,2.0,24.0,8.0,20.0,16.125198,,,916.8516,,6500.0,4.5,-0.25,222.0,,,,12.351273,0.038686734,16.0,,NOT_AVAILABLE,73.66313055359329,8.424004326498459,310.5394044310667,59.82899245167723,False,False,0,True,True,False,False,False,True,True,False,1.0493143e-13,5.241272e-13,0.999712,6386.628,6374.0747,6398.989,4.0167,4.007,4.0262,-0.0847,-0.0943,-0.0749,987.4328,976.0791,998.8594,0.1109,0.1039,0.1176,0.0961,0.0901,0.1019,0.0517,0.0484,0.0549,MARCS,0.6382887288234985,5.103644576760139,-0.020396,1.2478563487380447,2.0190209829977466e-121
3893,1636148068921376768,Gaia DR3 2076286872798738048,2076286872798738048,864305291,2016.0,295.2371724585408,0.011024815,39.9128629602865,0.011362153,0.5215854614861994,0.013213597,37.375397,7.5450726,-3.626048127303897,0.015285842,-6.616637662492726,0.014236871,-0.056783978,-0.008388667,-0.05729599,-0.044948198,0.25833416,-0.07521549,-0.19488308,-0.13627364,-0.19189507,-0.14053778,364,8,364,0,-1.1056299,332.23294,0.0,0.0,31,False,1.5661397,,,,,,,,42,27,0.021963978,44,16,0,0.013349666,171.28209,0,0,0.9581078,,,,,,,,,False,366,53777.191477709646,10.87155,4946.5986,13.860871,40,29488.830066939176,25.920774,1137.6523,14.164398,39,35063.02884087278,47.547436,737.4326,13.385772,1.2003576,0.0,22.0,0.0,22.0,0.0,0.77862644,0.30352688,0.47509956,-19.474545,4.629031,2.0,21.0,7.0,19.0,7.370263,,,885.93915,,6250.0,4.5,-1.5,222.0,,,,13.120976,0.05056232,14.0,,NOT_AVAILABLE,73.70214217469982,8.409200891538203,310.61630074727043,59.84367340187087,False,False,0,True,True,False,False,False,True,True,False,1.03460744e-13,5.167812e-13,0.9998576,6257.822,6233.4233,6283.4575,3.8818,3.8623,3.9214,-0.1184,-0.1414,-0.0976,1799.3297,1673.5557,1857.091,0.2976,0.2838,0.3124,0.2548,0.2427,0.2676,0.1373,0.1308,0.1442,MARCS,0.4215565117544537,0.21516775930928725,-0.027722,2.5333522453538744,9.822506307607813e-20
4032,1636148068921376768,Gaia DR3 2076287972310602496,2076287972310602496,1087337790,2016.0,295.1080277019117,0.015938113,39.86674472859702,0.017245023,0.30534881420302656,0.018913051,14.616933,7.4937057,-3.4294656209160084,0.021357486,-6.662911660608719,0.02183362,-0.14529179,-0.05639234,-0.016512796,-0.0678094,0.19672716,-0.090242684,-0.09799647,-0.09107146,-0.04526164,-0.12744346,392,0,390,2,0.45996478,403.0535,0.0,0.0,31,False,1.4159331,,,,,,,,45,28,0.031727474,48,19,0,0.009618251,2.4723213,0,0,1.0157512,0.15190767,0.16979407,0.10895193,0.12382137,-88.32368,55.963978,0.51057744,-31.061216,False,386,19903.20326557795,4.4699273,4452.6904,14.94006,44,7628.953046193007,10.512323,725.7152,15.63238,43,17594.124171620817,10.056015,1749.6119,14.134477,1.2672874,0.0,0.0,0.0,0.0,0.0,1.4979029,0.69231987,0.805583,-31.836718,3.9830067,2.0,19.0,4.0,17.0,4.824621,,,855.12726,,4750.0,3.5,0.25,222.0,,,,13.813685,0.07151423,17.0,,NOT_AVAILABLE,73.61339983412846,8.474318131914911,310.3996905631454,59.83361678168844,False,False,0,True,True,False,False,False,True,True,False,1.02102856e-13,5.100016e-13,0.9999921,4589.53,4579.5884,4598.4478,2.5053,2.4859,2.5218,0.1098,0.1093,0.1101,6302.725,6194.3843,6433.7163,0.6271,0.615,0.6378,0.4753,0.4659,0.4836,0.2479,0.2429,0.2523,MARCS,0.622764254283308,0.3276888710543897,-0.028898,6.193916635754382,1.4392092351999992e-19
4054,1636148068921376768,Gaia DR3 2076288006670334080,2076288006670334080,211022207,2016.0,295.07476286822754,0.013322425,39.859552038237865,0.015653118,0.740640447792972,0.01612343,44.255062,1.6050845,-0.2335313734674549,0.017998887,-1.588004899902053,0.021899119,-0.12827179,-0.03693789,0.019938488,-0.084227555,0.011789586,-0.060297348,-0.26470694,-0.06790394,0.059522547,-0.19596152,375,0,373,2,-0.79956555,355.0797,0.0,0.0,31,False,1.5661924,,,,,,,,43,27,0.031528234,47,19,0,0.010791532,33.96907,0,0,0.96977615,0.2355484,0.16854434,0.11535767,0.17997842,-112.31254,64.04533,12.17456,-31.204918,False,370,30053.361145692492,6.444764,4663.221,14.492634,45,16474.66112523273,14.443726,1140.6102,14.796501,40,19462.84752556664,14.634567,1329.923,14.024879,1.19579,0.0,2.0,0.0,0.0,0.0,0.7716217,0.30386734,0.46775436,-18.047361,7.9091578,2.0,20.0,10.0,16.0,4.460688,,,886.1136,,6500.0,4.5,-0.5,222.0,,,,13.815334,0.1451052,12.0,,NOT_AVAILABLE,73.59471437049696,8.493348080154973,310.34702137933226,59.835412685112566,False,False,0,True,True,False,False,False,True,True,False,1.02561785e-13,5.12291e-13,0.9999466,6381.028,6338.663,6450.7876,4.3106,4.2876,4.3826,0.0162,-0.0164,0.0611,1251.5656,1200.8433,1278.4479,0.3513,0.3289,0.3858,0.3011,0.2816,0.3312,0.1621,0.1516,0.1782,MARCS,7.707267221852887,1.3790334652840632,-0.027097,2.176957800245189,2.19750642322515e-54
4055,1636148068921376768,Gaia DR3 2076288006670335232,2076288006670335232,930482207,2016.0,295.0786405340748,0.01207858,39.86394422481884,0.012763798,0.7866567060830076,0.0142226415,53.37354,8.600504,-3.587024280332073,0.016014531,-7.816772163849267,0.016312059,-0.108499035,-0.058755163,-0.015649457,-0.05664119,0.14200476,-0.06998465,-0.11554694,-0.07632508,-0.046238076,-0.11490787,394,0,392,2,-0.98886794,365.31635,0.0,0.0,31,False,1.5456532,,,,,,,,45,29,0.023613717,49,20,0,0.008687202,40.890064,0,0,0.96381634,0.16912708,0.1297682,0.12527406,0.14391194,-104.09376,56.548836,1.0548447,-28.058638,False,384,37340.70983413606,13.120261,2846.034,14.25691,48,19672.185222364824,28.468365,691.01917,14.60391,47,25277.58912467557,23.351273,1082.493,13.741056,1.203774,0.0,2.0,0.0,1.0,0.0,0.862854,0.34700012,0.5158539,-46.451492,6.933199,2.0,23.0,7.0,18.0,5.929752,,,886.1136,,6000.0,4.5,-0.25,222.0,,,,13.490873,0.06517651,18.0,,NOT_AVAILABLE,73.60005236139835,8.492820771723828,310.35553471672966,59.83855156579635,False,False,0,True,True,False,False,False,True,True,False,1.0294707e-13,5.1421546e-13,0.99990845,5814.6616,5780.7554,5842.1055,4.0156,3.9975,4.0324,-0.3542,-0.3888,-0.3257,1187.0417,1167.9084,1207.7947,0.2378,0.2172,0.2541,0.1996,0.1821,0.2134,0.1078,0.0983,0.1152,MARCS,0.4464572790267657,0.20868024112867758,-0.027544,1.8079857948225808,5.49090755927981e-84
4300,1636148068921376768,Gaia DR3 2076289071822228608,2076289071822228608,467048159,2016.0,295.0557007130949,0.00939711,39.916395014650384,0.010211235,0.157116934086397,0.011077233,10.933771,5.6341987,-2.732319764587609,0.012723038,-4.927334528519974,0.0136117125,-0.13048115,-0.077495895,0.026179807,-0.050675146,0.11081743,-0.056110144,-0.20488797,-0.10985002,0.023661464,-0.14654773,375,9,373,2,4.5764756,472.4269,0.045660645,1.9234324,31,False,1.3123288,,,,,,,,44,28,0.019702688,47,18,0,0.008229447,36.33017,0,0,1.1723933,,,,,,,,,False,369,101961.53607802332,51.826595,1967.3594,13.166276,45,24909.579191843848,37.796272,659.0486,14.347627,45,115159.36251457108,93.905655,1226.3304,12.094647,1.3737429,0.0,0.0,0.0,0.0,0.0,2.2529793,1.1813507,1.0716286,-96.36492,1.0714293,1.0,28.0,11.0,24.0,29.126003,5.823219,6.0791194e-09,916.7775,16.758934,3400.0,2.0,-0.25,222.0,,,,11.624618,0.016588612,17.0,,NOT_AVAILABLE,73.63823170517578,8.533257973093994,310.3575829060772,59.89386728418475,False,False,0,True,True,False,False,False,False,True,False,1.0360651e-13,5.175093e-13,0.9998432,,,,,,,,,,,,,,,,,,,,,,,0.4656496712023857,0.2762490028069711,-0.036001,7.050311326663709,3.7415681372713816e-58
4381,1636148068921376768,Gaia DR3 2076289209260861824,2076289209260861824,992929365,2016.0,295.1407385703239,0.0086386185,39.86457693934928,0.00926581,0.7843705486078711,0.010372731,72.88385,1.9167838,-0.6817016301112157,0.0116657205,-1.791463965068273,0.010797499,-0.08719195,-0.034212127,-0.013216606,-0.025579939,0.3089178,-0.0787996,-0.24188036,-0.12931032,-0.14132875,-0.034046248,401,0,398,3,-0.23691079,414.59042,0.0,0.0,31,True,1.5824275,,,,,,,,46,29,0.016205909,49,19,0,0.013086786,13.55298,0,0,0.9907159,0.10689373,0.09839265,0.08522615,0.12135064,-106.85405,50.82251,9.431463,-31.919786,False,404,107201.89101656206,20.238869,5296.832,13.11186,44,60607.87160895158,38.88421,1558.6757,13.382219,44,67352.15124516377,28.826145,2336.4954,12.677017,1.1936358,0.0,0.0,0.0,0.0,0.0,0.7052021,0.27035904,0.43484306,55.564163,2.5701978,2.0,18.0,7.0,15.0,13.599839,,,916.8516,,6500.0,4.0,-0.75,222.0,,,,12.495606,0.028995818,11.0,,NOT_AVAILABLE,73.62356464596898,8.451210002620332,310.4452916276914,59.82313806714747,False,False,0,True,True,False,False,False,True,True,False,1.02689714e-13,5.1293e-13,0.99993396,6379.28,6364.0957,6404.144,3.9131,3.8941,3.9634,-0.5384,-0.5532,-0.5212,1212.3671,1118.554,1248.5741,0.229,0.2209,0.241,0.198,0.191,0.2084,0.1074,0.1035,0.113,MARCS,1.711264867900757,0.6027192960919259,-0.028366,1.3224273933295803,4.8512917772510355e-63
4418,1636148068921376768,Gaia DR3 2076289308033100800,2076289308033100800,41726427,2016.0,295.1668235910522,0.008640018,39.8725924653948,0.008783942,0.3279896822940957,0.010187339,31.737206,1.9953923,-1.9870615389382384,0.011603557,-0.1821449162716042,0.010492647,-0.02867761,-0.1593437,0.06415182,-0.024387259,0.20995627,-0.07078121,-0.16385537,-0.15564275,-0.11192037,-0.019886741,379,379,379,0,0.33821833,556.3481,0.056461513,4.098357,31,False,1.376422,,,,,,,,43,27,0.016124967,46,16,0,0.01140906,5.448084,0,0,1.0114971,,,,,,,,,False,378,253729.5874339801,48.385548,5243.9126,12.176439,42,84030.85558027036,58.030098,1448.0564,13.027445,43,244268.54006812023,88.004105,2775.6494,11.278227,1.2938948,0.0,21.0,0.0,19.0,0.0,1.749218,0.85100555,0.89821243,-36.237797,0.39442605,1.0,17.0,7.0,15.0,40.406113,1.5921685,0.082836784,916.8516,4.459793,4250.0,0.5,-0.5,111.0,6.1556053,3.7036457,10.0,10.900263,0.0102389855,10.0,,NOT_AVAILABLE,73.6403352782579,8.437430029564569,310.48816365125674,59.82395246076437,False,False,0,True,True,False,False,False,True,True,False,1.0206679e-13,5.098185e-13,0.9999956,4295.8257,4291.8467,4299.7656,1.8832,1.877,1.89,0.0802,0.08,0.0812,2490.512,2472.8528,2506.7844,0.8757,0.8696,0.8814,0.6416,0.6369,0.646,0.3342,0.3318,0.3366,MARCS,0.5839555933531991,5.760603817431807,-0.004672,3.1059937400303363,1.068659191934476e-29
4468,1636148068921376768,Gaia DR3 2076289381059887232,2076289381059887232,58997421,2016.0,295.1411591884449,0.014367582,39.88497265683066,0.01460956,0.15690689220624218,0.016622784,7.756697,5.838116,-1.986082100832932,0.019242983,-5.489907055017243,0.018179031,-0.11977854,-0.108795404,-0.015354662,-0.03997039,0.19237997,-0.07684654,-0.18505394,-0.14810607,-0.06568452,-0.09991511,420,0,420,0,0.3094345,433.7431,0.0,0.0,31,False,1.4760126,,,,,,,,48,28,0.027341384,50,19,0,0.013375827,6.376558,0,0,1.0099539,0.13176535,0.12543942,0.12656893,0.16461936,-105.73199,43.219444,-3.734783,-31.132786,False,417,24808.83101867969,4.6443176,5341.7603,14.700851,46,11195.656198275206,13.849088,808.4039,15.215919,45,19565.05874474879,14.416432,1357.136,14.019193,1.2399099,0.0,1.0,0.0,1.0,0.0,1.1967258,0.5150671,0.68165874,-102.74522,5.086499,2.0,19.0,5.0,16.0,4.6821213,,,916.85156,,5250.0,3.5,-1.0,222.0,,,,13.715208,0.07528386,15.0,,NOT_AVAILABLE,73.64184867622666,8.460644647411263,310.4595453145332,59.84223735880688,False,False,0,True,True,False,False,False,False,True,False,1.0213904e-13,5.1017984e-13,0.99998844,,,,,,,,,,,,,,,,,,,,,,,0.9688916179210212,0.33113549679108184,-0.027969,10.594043235621935,3.24243261829233e-69
4520,1636148068921376768,Gaia DR3 2076289449779354368,2076289449779354368,51030695,2016.0,295.11312439430253,0.013512073,39.87258858781371,0.014378845,0.9078680596620766,0.016145349,54.552498,10.004044,-1.9466845762414575,0.017871596,-9.81281355977928,0.017508967,-0.13951948,-0.10692151,-0.012311792,-0.03260034,0.21299201,-0.07650775,-0.13175975,-0.172142,-0.010045417,-0.07065666,392,0,387,5,-1.9636536,338.45746,0.0,0.0,31,False,1.5629425,,,,,,,,45,27,0.025385836,48,18,0,0.016094271,0.6023044,0,0,0.9289539,0.13521108,0.14665934,0.13736771,0.16169287,-100.36532,53.90005,-1.063429,-32.468243,False,393,29110.978849113595,6.136894,4743.601,14.527225,47,15881.856667352327,12.262687,1295.1368,14.836289,45,19080.169682243664,12.619574,1511.9504,14.04644,1.2009912,0.0,1.0,0.0,1.0,0.0,0.7898493,0.30906487,0.48078442,25.852678,8.129923,2.0,17.0,8.0,15.0,3.8113868,,,886.11365,,6500.0,4.0,-0.5,222.0,,,,13.762003,0.062012315,10.0,,NOT_AVAILABLE,73.62047862747903,8.473661492933246,310.41092995556335,59.83780690928815,False,False,0,True,True,False,False,False,True,True,False,1.03019766e-13,5.1457867e-13,0.99990124,6182.8433,6123.0156,6206.6963,4.4702,4.3971,4.4995,-0.2046,-0.2542,-0.1838,958.7617,919.4692,1007.6888,0.2742,0.2427,0.2867,0.2336,0.2065,0.2445,0.1261,0.1115,0.132,MARCS,0.9180529921547645,0.17842963074082732,-0.027099,1.7783805508048784,9.910543179787354e-144
4567,1636148068921376768,Gaia DR3 2076289518498831488,2076289518498831488,6691927,2016.0,295.10784972394765,0.010071555,39.87937147362554,0.010601742,0.35949235525109635,0.011945446,27.640774,3.0437703,-0.066401406971567,0.013341312,-3.0430460314175307,0.012899507,-0.13811292,-0.10438626,-0.006568873,-0.038767144,0.23369762,-0.08239091,-0.12789162,-0.1600972,-0.008748123,-0.07757736,402,0,401,1,-0.27818874,378.37457,0.0,0.0,31,False,1.4240032,,,,,,,,46,28,0.01892437,48,18,0,0.011988519,2.7406366,0,0,0.98929244,0.11231855,0.11956091,0.120248765,0.1815328,-108.92825,49.57643,3.7305288,-32.243042,False,389,62755.09904972761,9.144361,6862.7104,13.693244,42,24550.78867870061,17.114033,1434.5414,14.363379,42,54523.034863376495,23.311932,2338.8467,12.9064455,1.2600383,0.0,0.0,0.0,0.0,0.0,1.456933,0.67013454,0.7867985,-2.3125327,1.2650956,2.0,26.0,3.0,21.0,14.216421,,,855.2013,,4500.0,3.0,-0.25,222.0,,,,12.582141,0.03953344,23.0,,NOT_AVAILABLE,73.62455988168244,8.480451106727832,310.4078773909792,59.84555556463912,False,False,0,True,True,False,False,False,False,True,False,1.0203939e-13,5.096816e-13,0.99999833,,,,,,,,,,,,,,,,,,,,,,,20.0919116152354,0.42390114598401496,-0.029311,3.3228650972720706,5.925517815547457e-25
4769,1636148068921376768,Gaia DR3 2076289862096248320,2076289862096248320,1654186849,2016.0,295.20748121532046,0.016753437,39.92332449359277,0.017971508,0.1391896909729412,0.020054884,5.5156484,5.780421,-2.778855905891468,0.023443958,-5.068651229846033,0.021969743,-0.09146971,-0.08049474,-0.07216516,0.028599335,0.18744184,-0.01032244,-0.23961179,-0.16368356,-0.1232733,-0.07688418,380,0,376,4,0.16418664,382.76614,0.040812198,0.44372463,31,False,1.427336,,,,,,,,44,26,0.03304933,46,17,0,0.011144254,6.5091376,0,0,1.0051334,0.17207603,0.09882464,0.13270044,0.16752689,-114.70497,54.44066,-3.3517892,-26.822659,False,381,18889.68926325678,4.7406464,3984.623,14.996805,42,7464.801367289207,14.758324,505.8028,15.655996,43,16294.511467260134,11.826828,1377.7584,14.2177925,1.2577927,0.0,0.0,0.0,1.0,0.0,1.4382038,0.65919113,0.7790127,-8.1732645,3.50699,2.0,25.0,5.0,19.0,4.449189,,,885.93915,,4750.0,3.5,-0.5,222.0,,,,13.914671,0.09165987,21.0,,NOT_AVAILABLE,73.70045234672077,8.43420522402661,310.58064957695,59.86120681126912,False,False,0,True,True,False,False,False,False,True,False,1.02054216e-13,5.097634e-13,0.9999969,,,,,,,,,,,,,,,,,,,,,,,0.8436550434405877,0.4334435731271919,-0.028574,14.408311319477471,5.838132499448545e-21
4770,1636148068921376768,Gaia DR3 2076289862096248704,2076289862096248704,1049596789,2016.0,295.2025590597977,0.017683718,39.92904955803019,0.017032659,0.1770601515359332,0.020420775,7.282395,7.696827,-4.185554044489852,0.023702862,-6.459278974160178,0.0211716,-0.0821725,-0.23237179,-0.10439752,0.04791182,0.17679283,-0.023947444,-0.22282164,-0.15502283,-0.18446049,0.0074643586,359,0,358,1,-0.66756517,342.56366,0.0,0.0,31,False,1.4400861,,,,,,,,41,27,0.03292833,43,17,0,0.014580742,7.348288,0,0,0.97404516,0.07171028,0.072547734,0.085404724,0.14906137,-126.738335,34.402847,0.72638315,-26.005932,False,361,20244.48882819452,6.4338403,3146.5637,14.921599,37,8323.557262595103,17.524427,474.96887,15.537769,37,17109.60318711836,17.118929,999.45526,14.164796,1.2563004,0.0,1.0,0.0,0.0,0.0,1.3729734,0.6161699,0.7568035,-36.309597,4.685305,2.0,23.0,11.0,19.0,4.5052853,,,858.3694,,4750.0,3.5,-0.5,222.0,,,,13.800611,0.17795706,12.0,,NOT_AVAILABLE,73.7037191829113,8.440253527868574,310.57741960747273,59.86786975925478,False,False,0,True,True,False,False,False,False,True,False,1.0206229e-13,5.098368e-13,0.999996,,,,,,,,,,,,,,,,,,,,,,,0.5663016591842618,0.3277703298571755,-0.028348,11.533241569521493,3.3718351453496315e-29
4868,1636148068921376768,Gaia DR3 2076290029587603712,2076290029587603712,1311706092,2016.0,295.1685546269793,0.012421304,39.94526544195068,0.012694394,0.9268599042073715,0.014502196,61.24727,1.5397367,0.3368169552770349,0.017097687,1.5024458180347824,0.016244581,-0.11892944,-0.15092996,-0.047346916,0.026510194,0.20447692,-0.0031841043,-0.15881775,-0.08880274,-0.08122469,-0.09732104,426,426,421,5,10.250561,1771.0608,0.1418688,30.170055,31,False,1.6273342,,,,,,,,48,27,0.02431809,50,19,0,0.01589399,4.9477286,27,0,1.3747667,,,,,,,,,False,426,302332.5322472844,104.952225,2880.6682,11.986155,49,187537.1445222058,221.43007,846.9362,12.155824,48,174548.8018755613,159.75615,1092.5952,11.643104,1.1976414,0.0,49.0,0.0,48.0,0.0,0.5127201,0.16966915,0.34305096,-33.241528,4.540335,1.0,10.0,3.0,8.0,19.918324,4.0548434,0.00014735994,753.9747,42.5844,6750.0,4.5,-0.5,222.0,74.94374,38.93246,6.0,11.512293,0.011911223,7.0,,VARIABLE,73.70556263687,8.470903557238918,310.53940820435673,59.89193023448372,False,False,0,True,True,False,True,False,True,True,False,1.03116077e-13,5.150596e-13,0.99989176,7261.6025,7245.6426,7275.5366,3.8397,3.8281,3.8504,-0.2339,-0.2458,-0.2217,1052.4825,1038.581,1067.8696,0.2844,0.2769,0.2913,0.2548,0.2479,0.261,0.1365,0.1328,0.1399,A,5.07625484172464,1.0812091061791576,-0.03864,1.5646589019731014,2.704407746338508e-139
4982,1636148068921376768,Gaia DR3 2076290205693631744,2076290205693631744,696425006,2016.0,295.16790472300767,0.011381729,39.96707018515124,0.011330854,0.23555374387042008,0.012958082,15.9491,1.1135306,0.2790584269390634,0.015829133,-1.077996690487805,0.014515366,-0.118971646,-0.061605275,-0.042598575,-0.030200228,0.20078485,-0.047171496,-0.17850429,-0.08023045,-0.11691478,-0.19005615,403,0,403,0,0.07950911,394.93668,0.0,0.0,31,False,1.437053,,,,,,,,46,27,0.02307705,48,18,0,0.01460918,6.1670623,0,0,1.0019813,0.133657,0.14020501,0.12495512,0.15217398,-99.08722,39.638206,-8.1615095,-30.034245,False,404,46377.260602071045,7.941299,5840.0093,14.021605,43,18878.417457826665,14.637487,1289.7307,14.648628,43,39090.70047249793,18.639648,2097.1802,13.267712,1.249947,0.0,1.0,0.0,0.0,0.0,1.3809166,0.6270237,0.7538929,-1.8200555,1.5092143,2.0,25.0,5.0,22.0,10.242386,,,885.9391,,4750.0,3.0,0.0,222.0,,,,12.995453,0.035138242,20.0,,NOT_AVAILABLE,73.7247035630008,8.481733153794691,310.5531407317082,59.91262493450132,False,False,0,True,True,False,False,False,False,True,False,1.02058356e-13,5.0977636e-13,0.9999964,,,,,,,,,,,,,,,,,,,,,,,5.672336497280022,1.3465130392405604,-0.028884,5.501114856883081,2.6016813056346065e-42
4983,1636148068921376768,Gaia DR3 2076290205693632512,2076290205693632512,85362318,2016.0,295.17107078340587,0.0145902615,39.96498559369696,0.015169913,0.3053936254884847,0.016887497,16.405073,8.722564,-4.311651239811575,0.02086112,-7.58239970675945,0.019784153,-0.13320376,-0.084947646,-0.055837356,0.0023039782,0.16665764,-0.011838162,-0.21691254,-0.08928455,-0.08683847,-0.19294755,405,0,405,0,0.18735339,412.21777,0.0,0.0,31,False,1.4448351,,,,,,,,46,27,0.030841969,48,18,0,0.01726124,3.2296937,0,0,1.0057962,0.14922687,0.15915947,0.14208588,0.1554278,-88.994736,47.55656,-5.5475564,-30.778976,False,411,23830.25774735116,4.1307273,5769.0225,14.744545,44,9914.243616277265,10.549452,939.78754,15.347894,45,19853.874212715386,12.4270115,1597.6387,14.003283,1.2491732,0.0,0.0,0.0,0.0,0.0,1.3446112,0.60334873,0.74126244,1.1350162,3.4840448,2.0,21.0,11.0,18.0,5.1061196,,,885.9391,,4750.0,3.5,0.0,222.0,,,,13.664434,0.057708945,12.0,,NOT_AVAILABLE,73.72401986217852,8.478606433284249,310.5562938625828,59.909843792162185,False,False,0,True,True,False,False,False,True,True,False,1.0206907e-13,5.0983203e-13,0.99999535,4819.4683,4815.874,4823.317,3.1259,3.115,3.1374,-0.1119,-0.1147,-0.1097,2550.2,2517.7283,2581.007,0.5285,0.5238,0.5337,0.4108,0.4071,0.4149,0.2173,0.2153,0.2195,MARCS,0.4838313407025856,0.26092205324342244,-0.028353,5.529747706091779,4.755001049814516e-23
