,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,un_pmra,un_pmdec,zero_point,un_plx,gmm_prob
28675,1636148068921376768,Gaia DR3 2051294251936167424,2051294251936167424,586384799,2016.0,290.1466221110957,0.008159692,37.81611239982591,0.00967149,0.2405499191581938,0.010243046,20.14361,2.3411326,-0.3793400274858075,0.010382522,-2.3101955629346325,0.011810622,-0.06254078,-0.08654024,-0.04964469,0.049976673,0.14954491,0.0034729107,-0.338845,-0.08721934,-0.21288724,0.030638272,430,0,430,0,1.2793036,430.09628,0.0,0.0,31,False,1.3318534,,,,,,,,49,27,0.016905172,50,23,0,0.0074143694,16.253025,0,0,1.0434035,0.1326221,0.12290929,0.099970765,0.09346367,-107.564735,72.697876,10.106625,-33.814114,False,427,90744.24166828052,23.79703,3813.2593,13.292819,48,24639.138375238897,24.859043,991.15393,14.359478,45,97446.3906482477,56.460697,1725.9155,12.275981,1.3453804,0.0,0.0,0.0,0.0,0.0,2.083497,1.066659,1.0168381,-48.65399,0.53709435,1.0,18.0,2.0,15.0,19.083439,0.09527651,0.69679934,883.9413,7.0097923,4000.0,1.5,0.5,222.0,12.0019045,7.91675,6.0,11.84627,0.024531368,16.0,,NOT_AVAILABLE,69.97304396264204,10.975983883713798,301.93355561093017,59.042064642409024,False,False,0,True,True,False,False,False,False,True,False,1.025089e-13,5.1202684e-13,0.99995184,,,,,,,,,,,,,,,,,,,,,,,2.736996163788291,0.5112390565323834,-0.034218,4.258178940922373,0.9995307598380389
28754,1636148068921376768,Gaia DR3 2051294320655654912,2051294320655654912,617186962,2016.0,290.13855705895105,0.0086991405,37.836761850342015,0.010570736,0.1401499729673586,0.01090494,10.098082,7.8087735,-5.714520365871779,0.010794247,-5.321766996668719,0.01253084,-0.028200628,0.0010568395,0.005283391,-0.022734286,0.10360676,-0.06601256,-0.32752472,-0.1320649,-0.13808554,0.07853921,432,0,432,0,1.7490153,460.2762,0.0,0.0,31,False,1.4043208,,,,,,,,49,27,0.018010598,50,23,0,0.0029070089,25.293772,2,0,1.0596472,0.18568702,0.13762777,0.090254016,0.06222726,-115.36234,76.2946,7.8086915,-40.030983,False,426,66528.74436696949,14.213589,4680.6436,13.629844,49,24575.677111488563,30.255167,812.28033,14.362279,48,60946.9585373218,29.152142,2090.6511,12.785516,1.285499,0.0,2.0,0.0,0.0,0.0,1.5767632,0.7324352,0.8443279,-200.41301,1.8633904,2.0,18.0,5.0,15.0,12.020036,,,916.92596,,4250.0,1.5,-1.0,222.0,,,,12.4540205,0.10899693,13.0,,NOT_AVAILABLE,69.98912188341596,10.990744138758949,301.93231124644456,59.063664915660944,False,False,0,True,True,False,False,False,False,True,False,1.020858e-13,5.0991345e-13,0.99999374,,,,,,,,,,,,,,,,,,,,,,,0.18889156585153377,0.23546389775884521,-0.030031,7.78090767276837,0.0
28811,1636148068921376768,Gaia DR3 2051294389375165056,2051294389375165056,673116083,2016.0,290.16824635232626,0.013854568,37.84216063103204,0.017595943,0.27567635315936967,0.017484175,14.138691,5.248435,-1.48039625580474,0.016971102,-5.035324683824937,0.021048764,-0.11214568,-0.007621403,0.013846383,-0.012902706,0.041288126,-0.06371125,-0.34816152,-0.10740447,-0.15011717,0.027144186,387,0,384,3,-0.03530396,385.48724,0.01735966,0.09494527,31,False,1.451196,,,,,,,,44,24,0.030099155,46,22,0,0.014273938,161.3441,0,0,0.997839,0.17712073,0.2349179,0.1365824,0.04240489,-81.599495,68.015656,-1.0988117,43.23888,False,382,23429.81015819713,4.662659,5024.989,14.762945,45,9914.583428759908,11.914741,832.1275,15.347856,39,19190.43811363484,11.979688,1601.9147,14.040183,1.2422218,0.0,0.0,0.0,0.0,0.0,1.3076725,0.5849104,0.7227621,14.939318,4.827629,2.0,13.0,4.0,12.0,3.3591244,,,858.195,,5000.0,2.5,0.0,222.0,,,,13.695607,0.12719089,9.0,,NOT_AVAILABLE,70.00451486414663,10.972021314534514,301.9790680333201,59.0626178765043,False,False,0,True,True,False,False,False,True,True,False,2.0558524e-11,5.0989475e-13,0.99999416,4987.535,4982.582,4992.4526,3.0206,3.0118,3.0301,-0.1304,-0.1314,-0.13,3949.3135,3909.512,3987.1052,0.5927,0.5877,0.5974,0.465,0.461,0.4689,0.2466,0.2443,0.2487,MARCS,1.1463891463826046,0.4180219811368931,-0.028473,6.342283188102218,5.75334181146703e-40
28838,1636148068921376768,Gaia DR3 2051294423734922112,2051294423734922112,118613749,2016.0,290.17803849972813,0.010582737,37.85205729670784,0.012992329,0.2610254581801996,0.013446761,17.219198,2.2841327,-0.3821128708181076,0.013367296,-2.251944067024631,0.016423676,-0.05606313,0.059890382,0.048383445,-0.051322825,0.004170776,-0.0722507,-0.20214759,-0.093765594,-0.111305594,0.060228914,406,9,401,5,2.5311894,462.33606,0.0,0.0,31,False,1.4161556,,,,,,,,46,27,0.023042334,48,21,0,0.004692016,167.14674,0,0,1.0904105,,,,,,,,,False,401,42109.46717203466,11.787224,3572.467,14.126417,47,16072.776541444657,17.899443,897.9484,14.823315,45,37104.99403549832,32.0251,1158.6222,13.324314,1.262846,0.0,1.0,0.0,0.0,0.0,1.4990005,0.6968975,0.80210304,-49.364223,2.0884655,2.0,16.0,8.0,14.0,6.6258297,,,916.92596,,4500.0,3.0,0.25,222.0,,,,13.007679,0.13314557,8.0,,NOT_AVAILABLE,70.01702591713084,10.96939908465036,301.99870244107825,59.07009220659017,False,False,0,True,True,False,False,False,False,True,False,1.0213355e-13,5.101519e-13,0.999989,,,,,,,,,,,,,,,,,,,,,,,3.4982585044519654,0.7293110091184323,-0.029483,5.151513225471285,0.9994415157276727
28870,1636148068921376768,Gaia DR3 2051294458094649728,2051294458094649728,1411314490,2016.0,290.1669608389305,0.014686015,37.85144050667167,0.018395795,0.2470309640631373,0.018582249,11.713058,2.2745674,-0.3134965372822054,0.018426383,-2.252859585953872,0.022188578,-0.014938084,0.07560902,-0.05681305,-0.07584053,0.089576684,-0.102839544,-0.37419394,-0.13203406,-0.14156577,0.06792635,424,0,423,1,0.9177676,450.63693,0.0,0.0,31,False,1.4059192,,,,,,,,48,26,0.032020424,50,24,0,0.007445024,178.2054,0,0,1.0311033,0.203056,0.16961269,0.08200998,0.04810596,-76.87364,73.334625,-3.7209148,-40.177094,False,422,18699.38686227705,4.4019847,4247.9443,15.007798,43,6889.063290968625,10.618434,648.7834,15.743142,44,16886.261867979807,11.243045,1501.9296,14.179062,1.2714494,0.0,0.0,0.0,0.0,0.0,1.5640802,0.73534393,0.8287363,-47.364628,5.483493,2.0,14.0,3.0,12.0,2.9518223,,,916.92596,,4500.0,2.5,0.0,222.0,,,,14.013467,0.22858214,14.0,,NOT_AVAILABLE,70.01256238428752,10.976994347846366,301.98198127370875,59.071832215301576,False,False,0,True,False,False,False,False,True,True,False,1.02111814e-13,5.100519e-13,0.9999912,4498.0986,4484.498,4519.2314,2.5842,2.5538,2.6237,0.1764,0.1715,0.1855,4461.002,4281.7246,4612.325,0.5271,0.5085,0.5603,0.3938,0.3797,0.419,0.2051,0.1977,0.2183,PHOENIX,5.877699052035403,0.9849072768822938,-0.029376,7.522234741087219,0.9995309528877578
28887,1636148068921376768,Gaia DR3 2051294492454392832,2051294492454392832,234514634,2016.0,290.1703365144228,0.01306004,37.853778713315975,0.015210402,0.2545391417627104,0.016152008,13.961307,2.9184556,-1.7065805243634096,0.016190646,-2.367480934255579,0.018340623,-0.027990557,0.064973004,-0.064656675,-0.13279584,0.1427653,-0.15610632,-0.2912679,-0.12662102,-0.20086433,0.051864352,394,0,391,3,-0.39949405,375.728,0.0,0.0,31,False,1.4262753,,,,,,,,45,25,0.026328333,47,22,0,0.008823067,175.84557,0,0,0.9847971,0.2381611,0.1586039,0.06168478,0.057845917,-72.97919,64.47894,-12.960433,-38.598724,False,390,28352.19924981701,6.160479,4602.272,14.5559,46,11201.063914389588,17.287378,647.93304,15.215394,44,24484.285319125825,15.535311,1576.0409,13.775677,1.2586448,0.0,1.0,0.0,0.0,0.0,1.4397173,0.6594944,0.7802229,-50.707436,2.8600092,2.0,16.0,5.0,12.0,5.108747,,,916.92596,,4750.0,2.5,0.0,222.0,,,,13.492975,0.08865406,11.0,,NOT_AVAILABLE,70.01589200834394,10.97562062225183,301.98819334303187,59.07337437347456,False,False,0,True,True,False,False,False,False,True,False,1.02074036e-13,5.0986906e-13,0.9999949,,,,,,,,,,,,,,,,,,,,,,,0.9487185496880934,0.7746893643207712,-0.029036,6.345589086277906,0.0021069780205996394
28893,1636148068921376768,Gaia DR3 2051294522512945536,2051294522512945536,882652818,2016.0,290.2236913295096,0.010525132,37.83990784620891,0.012986047,0.22613918743316,0.013202983,14.90142,2.1957114,-0.3633257609533897,0.013136337,-2.1654427809637564,0.01565272,0.006695749,0.0236953,-0.0058243964,-0.06782948,0.088736445,-0.07960419,-0.35376373,-0.10366949,-0.09185176,0.023225836,426,0,425,1,1.1079758,445.48633,0.0,0.0,31,False,1.4191436,,,,,,,,49,28,0.022379983,51,24,0,0.013244022,177.92236,0,0,1.0376678,0.20144726,0.14972995,0.029808974,0.084649764,-82.62853,78.11085,1.2194669,-37.06662,False,420,40498.39214546052,10.075114,4019.646,14.168773,45,15609.834945030472,18.828197,829.0669,14.855046,46,35351.875615440906,26.145088,1352.1421,13.376864,1.2583638,0.0,1.0,0.0,0.0,0.0,1.4781818,0.6862736,0.79190826,-49.16954,1.5521171,2.0,18.0,3.0,15.0,7.2484546,,,816.0807,,4500.0,2.5,0.5,222.0,,,,12.9536295,0.06524653,15.0,,NOT_AVAILABLE,70.02197648520158,10.931668291956608,302.0599575860075,59.04875331657469,False,False,0,True,True,False,False,False,True,True,False,1.02188745e-13,5.1042764e-13,0.99998355,4738.7646,4715.769,4747.8237,2.5685,2.4068,2.6366,0.4182,0.3612,0.4417,5787.1216,5165.279,7343.384,0.6096,0.5774,0.6227,0.4625,0.4376,0.4725,0.2388,0.226,0.244,PHOENIX,3.615580950144967,0.7228415425058503,-0.029396,5.838432139897208,0.9996265195794203
28920,1636148068921376768,Gaia DR3 2051294526814164352,2051294526814164352,650953148,2016.0,290.2186342048306,0.010227764,37.83762556680388,0.012736661,0.2354740737566128,0.013052418,15.783901,2.2718544,-0.3502802647990007,0.012806679,-2.244688413558702,0.01576094,-0.013803203,0.061267834,-0.0026404704,-0.05908381,0.091831274,-0.07993289,-0.30460826,-0.09300518,-0.059901167,0.038636543,412,0,411,1,0.45360744,410.5251,0.0,0.0,31,False,1.4184669,,,,,,,,47,27,0.022332154,49,23,0,0.011928669,6.0622144,0,0,1.0151354,0.23178731,0.18751355,0.04806131,0.09277016,-74.306244,77.63043,-3.8195074,-36.165554,False,405,44022.89138976044,13.672955,3219.7058,14.078171,47,16971.97517082986,29.586235,573.6443,14.764212,46,38522.1439561228,31.233028,1233.3784,13.283619,1.2605741,0.0,2.0,0.0,0.0,0.0,1.4805927,0.6860409,0.79455185,-49.231438,2.1926177,2.0,15.0,9.0,13.0,7.537546,,,816.0807,,4750.0,2.5,0.0,222.0,,,,12.903354,0.03327518,6.0,,NOT_AVAILABLE,70.018105178901,10.93425893632501,302.0512886614185,59.04762174269095,False,False,0,True,True,False,False,False,True,True,False,1.02177374e-13,5.103709e-13,0.9999846,4685.6816,4674.703,4707.1274,2.3913,2.3707,2.4129,0.3327,0.3131,0.3501,7007.805,6866.667,7146.2827,0.658,0.6468,0.6809,0.5001,0.4914,0.5179,0.2589,0.2544,0.2681,MARCS,3.6561234779666454,0.7021437766060723,-0.029456,5.543038259698622,0.9996342229552011
29072,1636148068921376768,Gaia DR3 2051294728671479424,2051294728671479424,1221011160,2016.0,290.2341720637842,0.15297766,37.87183388911967,0.19209942,0.9600918715247811,0.19371271,4.8763137,1.1219118,0.9450783862398248,0.20112413,-0.604576680706819,0.25488332,-0.09425731,-0.0220009,-0.09256444,0.014090162,0.0943377,0.0091284765,-0.36441514,-0.008483077,-0.0042302664,-0.07712407,386,377,386,0,250.52995,198130.48,2.2457216,6647.2407,31,False,1.5174301,,,,,,,,44,27,0.36278385,47,22,0,0.007949539,23.615002,1,0,18.718693,,,,,,,,,False,387,153317.11422354504,115.12069,1331.7946,12.723391,45,78112.05531664591,41.23407,1894.3572,13.106747,43,112841.26027556013,46.051888,2450.307,12.116726,1.2454795,0.0,0.0,0.0,1.0,0.0,0.99002075,0.3833561,0.60666466,-47.94547,1.1052276,1.0,17.0,3.0,15.0,17.428852,-0.6492867,0.6084994,858.195,13.182514,5500.0,4.0,0.0,222.0,,,,11.900369,0.018792195,14.0,,NOT_AVAILABLE,70.05489923703313,10.93821395793572,302.0920818892073,59.07730164325163,False,False,0,True,True,False,False,False,True,True,False,1.02741756e-13,5.131899e-13,0.9999288,5824.3228,5804.5166,5837.2803,3.6876,3.6773,3.6949,-0.254,-0.2753,-0.2437,934.9543,929.0708,943.8576,0.4276,0.4172,0.4355,0.3538,0.345,0.3604,0.1897,0.185,0.1933,PHOENIX,21.281211477093542,42.15897306889382,-0.015488,20.17647641286171,3.082096224841717e-93
29103,1636148068921376768,Gaia DR3 2051294767332403328,2051294767332403328,40718873,2016.0,290.2361792010151,0.012201888,37.89508024489379,0.014465164,0.9624913897042383,0.0152395405,61.31959,3.96201,0.9127102942005804,0.01581739,-3.855448285054723,0.018291378,-0.039620813,0.06566202,0.052293904,-0.0764353,0.09065956,-0.057125363,-0.30574378,-0.0846,-0.16811453,-0.08469126,414,0,411,3,1.3332989,452.19598,0.038466506,0.65856606,31,False,1.5081648,,,,,,,,48,28,0.0260638,52,24,0,0.007867796,5.6952434,0,0,1.046319,0.26020053,0.15239508,0.027437234,0.11846299,-81.50638,71.67133,11.657625,-36.697624,False,415,31926.42192732794,5.6325374,5668.213,14.426991,48,15542.559720781548,12.327965,1260.7563,14.8597355,48,23241.061875237247,13.852986,1677.6932,13.832255,1.2147813,0.0,0.0,0.0,0.0,0.0,1.0274801,0.43274403,0.5947361,-10.627563,3.2661223,2.0,22.0,8.0,19.0,5.424203,,,916.8519,,5500.0,4.5,0.0,222.0,,,,13.520192,0.18569471,14.0,,NOT_AVAILABLE,70.07689072695591,10.946972027660005,302.10717193439183,59.099274558324005,False,False,0,True,True,False,False,False,True,True,False,1.0281708e-13,5.135662e-13,0.9999213,5566.3794,5543.9185,5586.5566,4.236,4.2287,4.2439,-0.0863,-0.1058,-0.0693,1014.4159,1000.3947,1028.1385,0.3077,0.295,0.3195,0.2511,0.2406,0.2608,0.1334,0.1278,0.1386,PHOENIX,1.7330132135579834,0.4744293438172879,-0.028009,1.5833430473266803,1.0448052330663163e-82
29377,1636148068921376768,Gaia DR3 2051295179649293568,2051295179649293568,619909486,2016.0,290.2990861409765,0.012000971,37.860701801401824,0.014466613,0.5685683298514683,0.015346696,35.219395,6.488559,-3.814938607945167,0.015388735,-5.248584494746322,0.018031433,0.012699276,0.08818433,0.0048656478,-0.104474515,0.075071886,-0.0826888,-0.29876712,-0.08080186,-0.17181097,-0.037690997,392,0,390,2,1.7918847,442.28598,0.040303506,0.74317527,31,False,1.5118048,,,,,,,,45,26,0.025580134,49,22,0,0.01560023,3.4262686,0,0,1.064381,0.2206301,0.15541783,0.039122213,0.1141552,-80.353226,80.657265,-18.025661,-31.347227,False,390,35214.60089677772,6.5909686,5342.857,14.3205595,46,17385.857615287994,22.410898,775.7769,14.738052,49,25629.94428633423,19.852552,1291.015,13.726027,1.2215332,0.0,2.0,0.0,2.0,0.0,1.0120258,0.41749287,0.59453297,8.120978,4.063737,2.0,17.0,2.0,16.0,4.5567417,,,916.926,,5500.0,4.0,0.0,222.0,,,,13.532615,0.048079178,17.0,,NOT_AVAILABLE,70.06758560776089,10.887273663873016,302.18231823754377,59.05284126321327,False,False,0,True,True,False,False,False,True,True,False,1.030064e-13,5.1451183e-13,0.9999026,5616.339,5575.864,5631.0127,3.9954,3.9881,4.0186,-0.1879,-0.2251,-0.1719,1517.3727,1442.8413,1540.1852,0.3301,0.3085,0.3389,0.2705,0.2527,0.2777,0.1443,0.1349,0.1482,PHOENIX,0.4033809343078474,0.3435484942282806,-0.028067,2.699182348761694,9.316333537691217e-45
29439,1636148068921376768,Gaia DR3 2051295282728537216,2051295282728537216,248899507,2016.0,290.3180179961437,0.009533564,37.87092423286812,0.011483123,0.2321686457128065,0.012413112,16.31812,4.9640474,-0.6529846528255175,0.012783976,-4.920912520915579,0.015424903,-0.033592276,0.07906198,0.008261758,-0.08720843,0.09959529,-0.048490625,-0.22431596,0.045939878,-0.20129505,-0.14570028,364,7,364,0,-2.0398147,298.46063,0.0,0.0,31,False,1.4213496,,,,,,,,42,26,0.022011256,46,20,0,0.020238137,8.967992,0,0,0.9239445,,,,,,,,,False,368,67111.91865350296,10.466102,6412.313,13.620368,41,26052.58467637461,18.70367,1392.913,14.298915,40,58605.45511605925,19.702929,2974.454,12.828051,1.2614456,0.0,1.0,0.0,1.0,0.0,1.4708643,0.6785469,0.7923174,-12.998242,1.692535,2.0,15.0,4.0,14.0,10.4267845,,,916.852,,4500.0,2.0,-0.25,222.0,,,,12.50505,0.036633205,11.0,,NOT_AVAILABLE,70.08361674337237,10.878327299077466,302.2156544731833,59.05867555546252,False,False,0,True,True,False,False,False,False,True,False,1.0205639e-13,5.0976655e-13,0.9999966,,,,,,,,,,,,,,,,,,,,,,,1.9577758749279484,0.3134561513629603,-0.02961,5.346592758849559,1.072397345198046e-15
29462,1636148068921376768,Gaia DR3 2051295317088309248,2051295317088309248,235636862,2016.0,290.3299993875959,0.008553249,37.89094047815224,0.009576928,0.8305488548705617,0.010715638,75.912125,18.14106,-3.354089083346563,0.011029058,-17.82829623475311,0.01185493,-0.024008548,0.11041794,0.04320124,-0.1525109,0.047273807,-0.13491754,-0.15050046,-0.13052072,-0.22440276,-0.04830249,374,367,371,3,-1.5675807,492.3762,0.050017536,2.8167577,31,True,1.5460855,,,,,,,,44,27,0.016699892,48,21,0,0.009843893,29.70625,0,0,0.94173086,,,,,,,,,False,366,153046.33832247497,24.953917,6133.159,12.725309,46,80566.95206197172,42.90085,1877.9803,13.07315,42,103668.2919652986,38.26739,2709.0503,12.20878,1.2037873,0.0,0.0,0.0,0.0,0.0,0.8643694,0.3478403,0.5165291,25.83915,1.5712309,1.0,19.0,9.0,17.0,17.483574,0.18464817,0.2404478,916.92596,22.238102,5750.0,4.5,-2.0,222.0,,,,11.997483,0.06403386,10.0,,NOT_AVAILABLE,70.1061577430917,10.878612254935586,302.2438406086543,59.0754135251979,False,False,0,True,True,False,False,False,False,True,False,1.02881774e-13,5.1388933e-13,0.9999149,,,,,,,,,,,,,,,,,,,,,,,0.3288242418712293,0.06649502478476271,-0.017102,1.2901875593663898,2.38380940279632e-253
29483,1636148068921376768,Gaia DR3 2051295351447963136,2051295351447963136,1191461560,2016.0,290.2735055833445,0.009044789,37.86459127217719,0.011058353,0.6901604903032689,0.01140184,57.75327,1.0374324,0.3411062594959814,0.011540441,-0.979751230622931,0.013626939,-0.005891008,0.0881405,0.009219293,-0.10527914,0.099588394,-0.08461323,-0.34313276,-0.059277363,-0.14209974,-0.06056952,405,405,403,2,-0.24511065,896.9097,0.09182816,12.989233,31,False,1.4385005,,,,,,,,46,26,0.019466605,50,23,0,0.01688813,3.547159,0,0,0.9904899,,,,,,,,,False,385,419316.9824149042,51.953384,8071.0234,11.631011,47,171883.26722838156,74.53916,2305.9458,12.250458,46,351438.8300673924,83.788506,4194.356,10.883271,1.2480346,0.0,0.0,0.0,0.0,0.0,1.3671865,0.61944675,0.7477398,-44.978573,0.3153245,1.0,19.0,7.0,17.0,47.409054,0.51624537,0.17892092,858.195,3.3000107,4750.0,2.5,0.0,222.0,8.284983,3.977787,12.0,10.606191,0.013991937,12.0,53.256916,NOT_AVAILABLE,70.06212690064184,10.907129435606398,302.14650930181364,59.06200507061664,False,False,0,True,True,True,False,False,False,True,False,1.0212641e-13,5.101163e-13,0.9999897,,,,,,,,,,,,,,,,,,,,,,,3.383239292369526,1.3908570435105163,-0.031667,1.6520563202610785,1.5432042984958006e-33
29488,1636148068921376768,Gaia DR3 2051295351447969152,2051295351447969152,1216691603,2016.0,290.2752032454521,0.015348435,37.86805779643642,0.018459804,0.22796444987332298,0.0192493,10.32949,2.1770682,-0.4038367274990737,0.019597761,-2.1392854214944865,0.022897016,0.02165189,0.10582299,-0.0099369595,-0.1275422,0.08055235,-0.092332214,-0.3259481,-0.0131358635,-0.15556937,-0.06946568,390,0,388,2,0.24235788,394.8868,0.0,0.0,31,False,1.4147975,,,,,,,,45,26,0.032689303,49,23,0,0.014525038,2.9591413,0,0,1.0078968,0.19632503,0.14087914,0.015181223,0.09301274,-71.61094,79.47571,-29.277649,-33.46051,False,381,19555.302862381155,4.572008,4277.18,14.959206,46,7472.19950385707,14.408026,518.6137,15.654922,45,17379.258600080575,14.354969,1210.679,14.147818,1.2708297,0.0,0.0,0.0,1.0,0.0,1.5071039,0.6957159,0.811388,-43.42852,4.280565,2.0,14.0,2.0,12.0,3.8311427,,,759.5182,,4500.0,2.5,0.5,222.0,,,,13.692873,0.0738032,13.0,,NOT_AVAILABLE,70.06589822376455,10.907444583399656,302.1508287533193,59.06498533756054,False,False,0,True,True,False,False,False,True,True,False,1.02160264e-13,5.1029336e-13,0.9999864,4600.2886,4564.5713,4625.856,2.8459,2.7793,2.8843,0.1813,0.1742,0.2154,3565.9973,3436.7566,3828.6294,0.5233,0.4775,0.5585,0.3947,0.3595,0.4216,0.2056,0.1872,0.2194,PHOENIX,4.85289218773321,1.070311411929519,-0.029129,8.44399203941518,0.9990693215121879
29506,1636148068921376768,Gaia DR3 2051295385807731200,2051295385807731200,1213201771,2016.0,290.29482869147085,0.013462522,37.87297878260201,0.01662279,0.9604548674629845,0.017238477,54.118984,11.181659,2.2621009229495552,0.016971497,-10.950451848484132,0.02071962,-0.016048932,0.12233878,0.02303147,-0.088543326,0.059133966,-0.08415406,-0.26735258,-0.06577935,-0.07292582,-0.023169482,370,0,370,0,-1.3821927,337.61636,0.0,0.0,31,False,1.5357592,,,,,,,,43,26,0.02917329,48,21,0,0.022558162,4.241301,0,0,0.94838405,0.22774819,0.1766188,0.05129332,0.12671262,-76.24513,78.37725,14.629956,-36.76175,False,367,26147.38603062406,5.5478826,4713.039,14.643796,45,13522.534149542527,14.909045,907.002,15.010897,45,18050.20685628483,11.180029,1614.5045,14.10669,1.2074913,0.0,0.0,0.0,0.0,0.0,0.9042063,0.36710072,0.53710556,69.06676,7.585994,2.0,12.0,3.0,11.0,2.503658,,,916.92596,,6000.0,4.5,-1.5,222.0,,,,13.927115,0.16662657,9.0,,NOT_AVAILABLE,70.07732004732031,10.895678683186375,302.18242925184984,59.06556986570587,False,False,0,True,True,False,False,False,True,True,False,1.0270511e-13,5.130069e-13,0.99993235,5763.7134,5756.76,5771.851,4.2855,4.2724,4.2963,-0.1735,-0.1825,-0.165,987.3672,972.6936,1004.2781,0.2716,0.2668,0.2769,0.2266,0.2226,0.2311,0.1218,0.1196,0.1242,MARCS,0.7502537498579351,0.1892124661766191,-0.027526,1.7948242633758489,3.286216844963723e-286
29510,1636148068921376768,Gaia DR3 2051295385807738368,2051295385807738368,1101896648,2016.0,290.30153274894684,0.013457567,37.87430691344871,0.01678857,0.445203140127788,0.017296305,24.101572,11.481941,-4.206508686607084,0.017025566,-10.683644812548948,0.019849656,-0.02176489,0.09614331,0.0009056854,-0.108580165,0.065177836,-0.104184285,-0.30953375,-0.100384675,-0.16798438,-0.023847055,370,0,368,2,1.0123243,399.15833,0.0,0.0,31,False,1.4671975,,,,,,,,43,25,0.028281245,47,21,0,0.03189951,179.69539,0,0,1.0368756,0.23612118,0.1982054,0.03417555,0.07417119,-80.79821,76.34019,-19.755262,-35.31843,False,377,26368.490998294263,72.25881,364.9173,14.634654,44,11701.37586074765,110.96338,105.45259,15.16795,44,20812.87801809857,151.42519,137.44661,13.952065,1.2330723,0.0,1.0,0.0,0.0,0.0,1.2158842,0.53329563,0.6825886,-25.632847,5.454446,2.0,8.0,5.0,7.0,3.207967,,,916.92596,,5250.0,3.5,-0.25,222.0,,,,13.795376,0.33448988,6.0,,VARIABLE,70.08089906693463,10.891505330343245,302.1930394375393,59.06542870250102,False,False,0,True,True,False,True,False,True,True,False,1.02337965e-13,2.7301819e-11,0.99996877,4884.176,4876.4917,4891.4473,3.4186,3.399,3.4369,-0.079,-0.0866,-0.0742,1888.545,1849.77,1930.8593,0.2873,0.2789,0.2949,0.2266,0.2199,0.2327,0.12,0.1164,0.1233,MARCS,0.4047433933562753,0.18579479520588993,-0.028335,3.8850366138557315,2.007552910711798e-57
